-0.5340039271,-0.5305237905,-0.5270722482,-0.5236503803,-0.5202592638,-0.5168999725,-0.5135735762,-0.5102811401,-0.5070237246,-0.5038023843,-0.5006181675,-0.4974721161,-0.4943652644,-0.4912986389,-0.4882732577,-0.4852901300,-0.4823502552,-0.4794546228,-0.4766042116,-0.4737999891,-0.4710429111,-0.4683339211,-0.4656739499,-0.4630639146,-0.4605047189,-0.4579972515,-0.4555423867,-0.4531409831,-0.4507938834,-0.4485019139,-0.4462658840,-0.4440865858,-0.4419647934,-0.4399012626,-0.4378967306,-0.4359519152,-0.4340675148,-0.4322442075,-0.4304826512,-0.4287834828,-0.4271473181,-0.4255747512,-0.4240663542,-0.4226226770,-0.4212442469,-0.4199315681,-0.4186851216,-0.4175053648,-0.4163927314,-0.4153476308,-0.4143704483,-0.4134615442,-0.4126212545,-0.4118498897,-0.4111477354,-0.4105150516,-0.4099520730,-0.4094590084,-0.4090360408,-0.4086833273,-0.4084009991,-0.4081891610,-0.4080478918,-0.4079772440,-0.4079772440,-0.4080478918,-0.4081891610,-0.4084009991,-0.4086833273,-0.4090360408,-0.4094590084,-0.4099520730,-0.4105150516,-0.4111477354,-0.4118498897,-0.4126212545,-0.4134615442,-0.4143704483,-0.4153476308,-0.4163927314,-0.4175053648,-0.4186851216,-0.4199315681,-0.4212442469,-0.4226226770,-0.4240663542,-0.4255747512,-0.4271473181,-0.4287834828,-0.4304826512,-0.4322442075,-0.4340675148,-0.4359519152,-0.4378967306,-0.4399012626,-0.4419647934,-0.4440865858,-0.4462658840,-0.4485019139,-0.4507938834,-0.4531409831,-0.4555423867,-0.4579972515,-0.4605047189,-0.4630639146,-0.4656739499,-0.4683339211,-0.4710429111,-0.4737999891,-0.4766042116,-0.4794546228,-0.4823502552,-0.4852901300,-0.4882732577,-0.4912986389,-0.4943652644,-0.4974721161,-0.5006181675,-0.5038023843,-0.5070237246,-0.5102811401,-0.5135735762,-0.5168999725,-0.5202592638,-0.5236503803,-0.5270722482,-0.5305237905,-0.5340039271
-0.5287595819,-0.5252383159,-0.5217459822,-0.5182836736,-0.5148524799,-0.5114534874,-0.5080877787,-0.5047564316,-0.5014605189,-0.4982011077,-0.4949792589,-0.4917960264,-0.4886524570,-0.4855495892,-0.4824884531,-0.4794700698,-0.4764954507,-0.4735655968,-0.4706814985,-0.4678441348,-0.4650544728,-0.4623134671,-0.4596220595,-0.4569811781,-0.4543917369,-0.4518546355,-0.4493707583,-0.4469409742,-0.4445661357,-0.4422470790,-0.4399846231,-0.4377795692,-0.4356327008,-0.4335447825,-0.4315165603,-0.4295487605,-0.4276420896,-0.4257972339,-0.4240148590,-0.4222956093,-0.4206401079,-0.4190489559,-0.4175227322,-0.4160619932,-0.4146672723,-0.4133390799,-0.4120779024,-0.4108842029,-0.4097584201,-0.4087009682,-0.4077122370,-0.4067925913,-0.4059423707,-0.4051618897,-0.4044514371,-0.4038112761,-0.4032416440,-0.4027427522,-0.4023147858,-0.4019579039,-0.4016722390,-0.4014578973,-0.4013149585,-0.4012434759,-0.4012434759,-0.4013149585,-0.4014578973,-0.4016722390,-0.4019579039,-0.4023147858,-0.4027427522,-0.4032416440,-0.4038112761,-0.4044514371,-0.4051618897,-0.4059423707,-0.4067925913,-0.4077122370,-0.4087009682,-0.4097584201,-0.4108842029,-0.4120779024,-0.4133390799,-0.4146672723,-0.4160619932,-0.4175227322,-0.4190489559,-0.4206401079,-0.4222956093,-0.4240148590,-0.4257972339,-0.4276420896,-0.4295487605,-0.4315165603,-0.4335447825,-0.4356327008,-0.4377795692,-0.4399846231,-0.4422470790,-0.4445661357,-0.4469409742,-0.4493707583,-0.4518546355,-0.4543917369,-0.4569811781,-0.4596220595,-0.4623134671,-0.4650544728,-0.4678441348,-0.4706814985,-0.4735655968,-0.4764954507,-0.4794700698,-0.4824884531,-0.4855495892,-0.4886524570,-0.4917960264,-0.4949792589,-0.4982011077,-0.5014605189,-0.5047564316,-0.5080877787,-0.5114534874,-0.5148524799,-0.5182836736,-0.5217459822,-0.5252383159,-0.5287595819
-0.5235095869,-0.5199471473,-0.5164139783,-0.5129111854,-0.5094398712,-0.5060011348,-0.5025960713,-0.4992257712,-0.4958913199,-0.4925937969,-0.4893342755,-0.4861138219,-0.4829334952,-0.4797943460,-0.4766974165,-0.4736437397,-0.4706343387,-0.4676702265,-0.4647524049,-0.4618818643,-0.4590595831,-0.4562865273,-0.4535636494,-0.4508918885,-0.4482721694,-0.4457054020,-0.4431924812,-0.4407342860,-0.4383316789,-0.4359855058,-0.4336965952,-0.4314657580,-0.4292937865,-0.4271814546,-0.4251295166,-0.4231387076,-0.4212097423,-0.4193433150,-0.4175400990,-0.4158007464,-0.4141258875,-0.4125161303,-0.4109720607,-0.4094942415,-0.4080832124,-0.4067394895,-0.4054635654,-0.4042559081,-0.4031169616,-0.4020471451,-0.4010468528,-0.4001164538,-0.3992562917,-0.3984666846,-0.3977479248,-0.3971002785,-0.3965239858,-0.3960192605,-0.3955862900,-0.3952252351,-0.3949362300,-0.3947193820,-0.3945747719,-0.3945024534,-0.3945024534,-0.3945747719,-0.3947193820,-0.3949362300,-0.3952252351,-0.3955862900,-0.3960192605,-0.3965239858,-0.3971002785,-0.3977479248,-0.3984666846,-0.3992562917,-0.4001164538,-0.4010468528,-0.4020471451,-0.4031169616,-0.4042559081,-0.4054635654,-0.4067394895,-0.4080832124,-0.4094942415,-0.4109720607,-0.4125161303,-0.4141258875,-0.4158007464,-0.4175400990,-0.4193433150,-0.4212097423,-0.4231387076,-0.4251295166,-0.4271814546,-0.4292937865,-0.4314657580,-0.4336965952,-0.4359855058,-0.4383316789,-0.4407342860,-0.4431924812,-0.4457054020,-0.4482721694,-0.4508918885,-0.4535636494,-0.4562865273,-0.4590595831,-0.4618818643,-0.4647524049,-0.4676702265,-0.4706343387,-0.4736437397,-0.4766974165,-0.4797943460,-0.4829334952,-0.4861138219,-0.4893342755,-0.4925937969,-0.4958913199,-0.4992257712,-0.5025960713,-0.5060011348,-0.5094398712,-0.5129111854,-0.5164139783,-0.5199471473,-0.5235095869
-0.5182551857,-0.5146515378,-0.5110774992,-0.5075341880,-0.5040227197,-0.5005442060,-0.4970997547,-0.4936904690,-0.4903174467,-0.4869817799,-0.4836845542,-0.4804268484,-0.4772097335,-0.4740342724,-0.4709015195,-0.4678125195,-0.4647683076,-0.4617699082,-0.4588183350,-0.4559145896,-0.4530596620,-0.4502545291,-0.4475001546,-0.4447974883,-0.4421474658,-0.4395510076,-0.4370090188,-0.4345223885,-0.4320919895,-0.4297186772,-0.4274032899,-0.4251466477,-0.4229495521,-0.4208127859,-0.4187371124,-0.4167232749,-0.4147719964,-0.4128839794,-0.4110599048,-0.4093004324,-0.4076061997,-0.4059778218,-0.4044158913,-0.4029209775,-0.4014936265,-0.4001343602,-0.3988436769,-0.3976220502,-0.3964699290,-0.3953877375,-0.3943758744,-0.3934347131,-0.3925646011,-0.3917658604,-0.3910387863,-0.3903836484,-0.3898006895,-0.3892901259,-0.3888521470,-0.3884869156,-0.3881945675,-0.3879752111,-0.3878289283,-0.3877557732,-0.3877557732,-0.3878289283,-0.3879752111,-0.3881945675,-0.3884869156,-0.3888521470,-0.3892901259,-0.3898006895,-0.3903836484,-0.3910387863,-0.3917658604,-0.3925646011,-0.3934347131,-0.3943758744,-0.3953877375,-0.3964699290,-0.3976220502,-0.3988436769,-0.4001343602,-0.4014936265,-0.4029209775,-0.4044158913,-0.4059778218,-0.4076061997,-0.4093004324,-0.4110599048,-0.4128839794,-0.4147719964,-0.4167232749,-0.4187371124,-0.4208127859,-0.4229495521,-0.4251466477,-0.4274032899,-0.4297186772,-0.4320919895,-0.4345223885,-0.4370090188,-0.4395510076,-0.4421474658,-0.4447974883,-0.4475001546,-0.4502545291,-0.4530596620,-0.4559145896,-0.4588183350,-0.4617699082,-0.4647683076,-0.4678125195,-0.4709015195,-0.4740342724,-0.4772097335,-0.4804268484,-0.4836845542,-0.4869817799,-0.4903174467,-0.4936904690,-0.4970997547,-0.5005442060,-0.5040227197,-0.5075341880,-0.5110774992,-0.5146515378,-0.5182551857
-0.5129976377,-0.5093527570,-0.5057378242,-0.5021539706,-0.4986023240,-0.4950840093,-0.4916001466,-0.4881518519,-0.4847402355,-0.4813664021,-0.4780314496,-0.4747364691,-0.4714825440,-0.4682707493,-0.4651021515,-0.4619778072,-0.4588987635,-0.4558660565,-0.4528807113,-0.4499437414,-0.4470561477,-0.4442189185,-0.4414330285,-0.4386994383,-0.4360190943,-0.4333929274,-0.4308218532,-0.4283067710,-0.4258485634,-0.4234480957,-0.4211062158,-0.4188237530,-0.4166015183,-0.4144403033,-0.4123408799,-0.4103040001,-0.4083303951,-0.4064207754,-0.4045758299,-0.4027962256,-0.4010826074,-0.3994355977,-0.3978557956,-0.3963437771,-0.3949000942,-0.3935252753,-0.3922198240,-0.3909842194,-0.3898189157,-0.3887243418,-0.3877009010,-0.3867489709,-0.3858689031,-0.3850610232,-0.3843256300,-0.3836629960,-0.3830733669,-0.3825569614,-0.3821139712,-0.3817445608,-0.3814488676,-0.3812270014,-0.3810790447,-0.3810050527,-0.3810050527,-0.3810790447,-0.3812270014,-0.3814488676,-0.3817445608,-0.3821139712,-0.3825569614,-0.3830733669,-0.3836629960,-0.3843256300,-0.3850610232,-0.3858689031,-0.3867489709,-0.3877009010,-0.3887243418,-0.3898189157,-0.3909842194,-0.3922198240,-0.3935252753,-0.3949000942,-0.3963437771,-0.3978557956,-0.3994355977,-0.4010826074,-0.4027962256,-0.4045758299,-0.4064207754,-0.4083303951,-0.4103040001,-0.4123408799,-0.4144403033,-0.4166015183,-0.4188237530,-0.4211062158,-0.4234480957,-0.4258485634,-0.4283067710,-0.4308218532,-0.4333929274,-0.4360190943,-0.4386994383,-0.4414330285,-0.4442189185,-0.4470561477,-0.4499437414,-0.4528807113,-0.4558660565,-0.4588987635,-0.4619778072,-0.4651021515,-0.4682707493,-0.4714825440,-0.4747364691,-0.4780314496,-0.4813664021,-0.4847402355,-0.4881518519,-0.4916001466,-0.4950840093,-0.4986023240,-0.5021539706,-0.5057378242,-0.5093527570,-0.5129976377
-0.5077382183,-0.5040520900,-0.5003962486,-0.4967718380,-0.4931799990,-0.4896218689,-0.4860985809,-0.4826112633,-0.4791610391,-0.4757490254,-0.4723763327,-0.4690440643,-0.4657533159,-0.4625051747,-0.4593007192,-0.4561410181,-0.4530271301,-0.4499601032,-0.4469409742,-0.4439707678,-0.4410504965,-0.4381811595,-0.4353637427,-0.4325992177,-0.4298885414,-0.4272326553,-0.4246324853,-0.4220889410,-0.4196029148,-0.4171752821,-0.4148069001,-0.4124986077,-0.4102512249,-0.4080655523,-0.4059423707,-0.4038824403,-0.4018865009,-0.3999552709,-0.3980894469,-0.3962897035,-0.3945566931,-0.3928910449,-0.3912933648,-0.3897642354,-0.3883042150,-0.3869138378,-0.3855936133,-0.3843440259,-0.3831655350,-0.3820585742,-0.3810235515,-0.3800608489,-0.3791708218,-0.3783537994,-0.3776100840,-0.3769399513,-0.3763436496,-0.3758214002,-0.3753733968,-0.3749998060,-0.3747007665,-0.3744763896,-0.3743267586,-0.3742519292,-0.3742519292,-0.3743267586,-0.3744763896,-0.3747007665,-0.3749998060,-0.3753733968,-0.3758214002,-0.3763436496,-0.3769399513,-0.3776100840,-0.3783537994,-0.3791708218,-0.3800608489,-0.3810235515,-0.3820585742,-0.3831655350,-0.3843440259,-0.3855936133,-0.3869138378,-0.3883042150,-0.3897642354,-0.3912933648,-0.3928910449,-0.3945566931,-0.3962897035,-0.3980894469,-0.3999552709,-0.4018865009,-0.4038824403,-0.4059423707,-0.4080655523,-0.4102512249,-0.4124986077,-0.4148069001,-0.4171752821,-0.4196029148,-0.4220889410,-0.4246324853,-0.4272326553,-0.4298885414,-0.4325992177,-0.4353637427,-0.4381811595,-0.4410504965,-0.4439707678,-0.4469409742,-0.4499601032,-0.4530271301,-0.4561410181,-0.4593007192,-0.4625051747,-0.4657533159,-0.4690440643,-0.4723763327,-0.4757490254,-0.4791610391,-0.4826112633,-0.4860985809,-0.4896218689,-0.4931799990,-0.4967718380,-0.5003962486,-0.5040520900,-0.5077382183
-0.5024782180,-0.4987508375,-0.4950540829,-0.4913891108,-0.4877570749,-0.4841591252,-0.4805964074,-0.4770700626,-0.4735812263,-0.4701310282,-0.4667205910,-0.4633510306,-0.4600234549,-0.4567389632,-0.4534986460,-0.4503035841,-0.4471548480,-0.4440534975,-0.4410005809,-0.4379971344,-0.4350441818,-0.4321427335,-0.4292937865,-0.4264983232,-0.4237573112,-0.4210717026,-0.4184424337,-0.4158704241,-0.4133565764,-0.4109017756,-0.4085068886,-0.4061727637,-0.4039002300,-0.4016900972,-0.3995431546,-0.3974601712,-0.3954418949,-0.3934890521,-0.3916023473,-0.3897824627,-0.3880300579,-0.3863457691,-0.3847302091,-0.3831839669,-0.3817076072,-0.3803016700,-0.3789666706,-0.3777030989,-0.3765114193,-0.3753920703,-0.3743454645,-0.3733719880,-0.3724720005,-0.3716458346,-0.3708937963,-0.3702161639,-0.3696131889,-0.3690850949,-0.3686320779,-0.3682543061,-0.3679519201,-0.3677250321,-0.3675737265,-0.3674980596,-0.3674980596,-0.3675737265,-0.3677250321,-0.3679519201,-0.3682543061,-0.3686320779,-0.3690850949,-0.3696131889,-0.3702161639,-0.3708937963,-0.3716458346,-0.3724720005,-0.3733719880,-0.3743454645,-0.3753920703,-0.3765114193,-0.3777030989,-0.3789666706,-0.3803016700,-0.3817076072,-0.3831839669,-0.3847302091,-0.3863457691,-0.3880300579,-0.3897824627,-0.3916023473,-0.3934890521,-0.3954418949,-0.3974601712,-0.3995431546,-0.4016900972,-0.4039002300,-0.4061727637,-0.4085068886,-0.4109017756,-0.4133565764,-0.4158704241,-0.4184424337,-0.4210717026,-0.4237573112,-0.4264983232,-0.4292937865,-0.4321427335,-0.4350441818,-0.4379971344,-0.4410005809,-0.4440534975,-0.4471548480,-0.4503035841,-0.4534986460,-0.4567389632,-0.4600234549,-0.4633510306,-0.4667205910,-0.4701310282,-0.4735812263,-0.4770700626,-0.4805964074,-0.4841591252,-0.4877570749,-0.4913891108,-0.4950540829,-0.4987508375,-0.5024782180
-0.4972189418,-0.4934503149,-0.4897126527,-0.4860071248,-0.4823348975,-0.4786971336,-0.4750949915,-0.4715296249,-0.4680021818,-0.4645138045,-0.4610656281,-0.4576587808,-0.4542943828,-0.4509735456,-0.4476973717,-0.4444669539,-0.4412833745,-0.4381477051,-0.4350610054,-0.4320243234,-0.4290386940,-0.4261051390,-0.4232246661,-0.4203982687,-0.4176269252,-0.4149115982,-0.4122532343,-0.4096527634,-0.4071110979,-0.4046291328,-0.4022077445,-0.3998477906,-0.3975501096,-0.3953155198,-0.3931448196,-0.3910387863,-0.3889981762,-0.3870237236,-0.3851161409,-0.3832761179,-0.3815043212,-0.3798013944,-0.3781679570,-0.3766046044,-0.3751119076,-0.3736904126,-0.3723406404,-0.3710630862,-0.3698582197,-0.3687264842,-0.3676682969,-0.3666840481,-0.3657741015,-0.3649387935,-0.3641784332,-0.3634933023,-0.3628836549,-0.3623497171,-0.3618916871,-0.3615097350,-0.3612040028,-0.3609746041,-0.3608216242,-0.3607451200,-0.3607451200,-0.3608216242,-0.3609746041,-0.3612040028,-0.3615097350,-0.3618916871,-0.3623497171,-0.3628836549,-0.3634933023,-0.3641784332,-0.3649387935,-0.3657741015,-0.3666840481,-0.3676682969,-0.3687264842,-0.3698582197,-0.3710630862,-0.3723406404,-0.3736904126,-0.3751119076,-0.3766046044,-0.3781679570,-0.3798013944,-0.3815043212,-0.3832761179,-0.3851161409,-0.3870237236,-0.3889981762,-0.3910387863,-0.3931448196,-0.3953155198,-0.3975501096,-0.3998477906,-0.4022077445,-0.4046291328,-0.4071110979,-0.4096527634,-0.4122532343,-0.4149115982,-0.4176269252,-0.4203982687,-0.4232246661,-0.4261051390,-0.4290386940,-0.4320243234,-0.4350610054,-0.4381477051,-0.4412833745,-0.4444669539,-0.4476973717,-0.4509735456,-0.4542943828,-0.4576587808,-0.4610656281,-0.4645138045,-0.4680021818,-0.4715296249,-0.4750949915,-0.4786971336,-0.4823348975,-0.4860071248,-0.4897126527,-0.4934503149,-0.4972189418
-0.4919617093,-0.4881518519,-0.4843732981,-0.4806272301,-0.4769148271,-0.4732372644,-0.4695957133,-0.4659913400,-0.4624253052,-0.4588987635,-0.4554128626,-0.4519687429,-0.4485675369,-0.4452103683,-0.4418983516,-0.4386325916,-0.4354141825,-0.4322442075,-0.4291237380,-0.4260538334,-0.4230355399,-0.4200698905,-0.4171579040,-0.4143005846,-0.4114989214,-0.4087538875,-0.4060664400,-0.4034375188,-0.4008680464,-0.3983589275,-0.3959110481,-0.3935252753,-0.3912024566,-0.3889434195,-0.3867489709,-0.3846198967,-0.3825569614,-0.3805609074,-0.3786324549,-0.3767723012,-0.3749811204,-0.3732595628,-0.3716082548,-0.3700277985,-0.3685187709,-0.3670817242,-0.3657171849,-0.3644256537,-0.3632076054,-0.3620634882,-0.3609937239,-0.3599987070,-0.3590788052,-0.3582343585,-0.3574656796,-0.3567730531,-0.3561567358,-0.3556169565,-0.3551539154,-0.3547677846,-0.3544587076,-0.3542267992,-0.3540721456,-0.3539948045,-0.3539948045,-0.3540721456,-0.3542267992,-0.3544587076,-0.3547677846,-0.3551539154,-0.3556169565,-0.3561567358,-0.3567730531,-0.3574656796,-0.3582343585,-0.3590788052,-0.3599987070,-0.3609937239,-0.3620634882,-0.3632076054,-0.3644256537,-0.3657171849,-0.3670817242,-0.3685187709,-0.3700277985,-0.3716082548,-0.3732595628,-0.3749811204,-0.3767723012,-0.3786324549,-0.3805609074,-0.3825569614,-0.3846198967,-0.3867489709,-0.3889434195,-0.3912024566,-0.3935252753,-0.3959110481,-0.3983589275,-0.4008680464,-0.4034375188,-0.4060664400,-0.4087538875,-0.4114989214,-0.4143005846,-0.4171579040,-0.4200698905,-0.4230355399,-0.4260538334,-0.4291237380,-0.4322442075,-0.4354141825,-0.4386325916,-0.4418983516,-0.4452103683,-0.4485675369,-0.4519687429,-0.4554128626,-0.4588987635,-0.4624253052,-0.4659913400,-0.4695957133,-0.4732372644,-0.4769148271,-0.4806272301,-0.4843732981,-0.4881518519,-0.4919617093
-0.4867078536,-0.4828567923,-0.4790373731,-0.4752507911,-0.4714982381,-0.4677809023,-0.4640999675,-0.4604566126,-0.4568520108,-0.4532873292,-0.4497637280,-0.4462823599,-0.4428443695,-0.4394508928,-0.4361030564,-0.4328019770,-0.4295487605,-0.4263445019,-0.4231902843,-0.4200871784,-0.4170362418,-0.4140385186,-0.4110950387,-0.4082068172,-0.4053748537,-0.4026001321,-0.3998836196,-0.3972262663,-0.3946290049,-0.3920927496,-0.3896183962,-0.3872068211,-0.3848588809,-0.3825754121,-0.3803572304,-0.3782051301,-0.3761198839,-0.3741022425,-0.3721529336,-0.3702726622,-0.3684621096,-0.3667219332,-0.3650527662,-0.3634552171,-0.3619298692,-0.3604772807,-0.3590979838,-0.3577924846,-0.3565612630,-0.3554047721,-0.3543234382,-0.3533176601,-0.3523878094,-0.3515342300,-0.3507572377,-0.3500571204,-0.3494341377,-0.3488885206,-0.3484204717,-0.3480301649,-0.3477177451,-0.3474833286,-0.3473270024,-0.3472488248,-0.3472488248,-0.3473270024,-0.3474833286,-0.3477177451,-0.3480301649,-0.3484204717,-0.3488885206,-0.3494341377,-0.3500571204,-0.3507572377,-0.3515342300,-0.3523878094,-0.3533176601,-0.3543234382,-0.3554047721,-0.3565612630,-0.3577924846,-0.3590979838,-0.3604772807,-0.3619298692,-0.3634552171,-0.3650527662,-0.3667219332,-0.3684621096,-0.3702726622,-0.3721529336,-0.3741022425,-0.3761198839,-0.3782051301,-0.3803572304,-0.3825754121,-0.3848588809,-0.3872068211,-0.3896183962,-0.3920927496,-0.3946290049,-0.3972262663,-0.3998836196,-0.4026001321,-0.4053748537,-0.4082068172,-0.4110950387,-0.4140385186,-0.4170362418,-0.4200871784,-0.4231902843,-0.4263445019,-0.4295487605,-0.4328019770,-0.4361030564,-0.4394508928,-0.4428443695,-0.4462823599,-0.4497637280,-0.4532873292,-0.4568520108,-0.4604566126,-0.4640999675,-0.4677809023,-0.4714982381,-0.4752507911,-0.4790373731,-0.4828567923,-0.4867078536
